station,date,value,model
KORD,2024-03-15,50.1,GFS
KORD,2024-03-16,57.9,GFS
KORD,2024-03-17,47.1,GFS
KORD,2024-03-18,35.7,GFS
KORD,2024-03-19,57.2,GFS
KORD,2024-03-20,55.0,GFS
KORD,2024-03-21,39.7,GFS
KORD,2024-03-22,36.3,GFS
KORD,2024-03-23,37.5,GFS
KORD,2024-03-24,46.4,GFS
KORD,2024-03-25,61.4,GFS
KORD,2024-03-26,59.3,GFS
KORD,2024-03-27,43.1,GFS
KORD,2024-03-28,50.3,GFS
KORD,2024-03-29,52.1,GFS
KORD,2024-03-30,58.2,GFS
KORD,2024-03-31,51.9,GFS
KORD,2024-04-01,46.7,GFS
KORD,2024-04-02,44.2,GFS
KORD,2024-04-03,37.4,GFS
KORD,2024-04-04,40.9,GFS
KORD,2024-04-05,47.1,GFS
KORD,2024-04-06,52.8,GFS
KORD,2024-04-07,48.9,GFS
KORD,2024-04-08,71.2,GFS
KORD,2024-04-09,69.6,GFS
KORD,2024-04-10,67.4,GFS
KORD,2024-04-11,62.7,GFS
KORD,2024-04-12,63.5,GFS
KORD,2024-04-13,70.5,GFS
KORD,2024-04-14,80.1,GFS
KORD,2024-04-15,74.6,GFS
KORD,2024-04-16,78.0,GFS
KORD,2024-04-17,71.1,GFS
KORD,2024-04-18,56.8,GFS
KORD,2024-04-19,57.0,GFS
KORD,2024-04-20,53.1,GFS
KORD,2024-04-21,57.4,GFS
KORD,2024-04-22,66.5,GFS
KORD,2024-04-23,63.9,GFS
KORD,2024-04-24,61.1,GFS
KORD,2024-04-25,56.9,GFS
KORD,2024-04-26,57.6,GFS
KORD,2024-04-27,78.7,GFS
KORD,2024-04-28,75.1,GFS
KORD,2024-04-29,69.6,GFS
KORD,2024-04-30,74.0,GFS
KORD,2024-05-01,75.9,GFS
KORD,2024-05-02,77.2,GFS
KORD,2024-05-03,71.1,GFS
KORD,2024-05-04,80.7,GFS
KORD,2024-05-05,72.3,GFS
KORD,2024-05-06,69.3,GFS
KORD,2024-05-07,74.6,GFS
KORD,2024-05-08,78.1,GFS
KORD,2024-05-09,70.0,GFS
KORD,2024-05-10,67.5,GFS
KORD,2024-05-11,67.6,GFS
KORD,2024-05-12,82.7,GFS
KORD,2024-05-13,81.5,GFS
KORD,2024-05-14,65.4,GFS
KORD,2024-05-15,66.9,GFS
KORD,2024-05-16,75.4,GFS
KORD,2024-05-17,79.8,GFS
KORD,2024-05-18,85.1,GFS
KORD,2024-05-19,83.1,GFS
KORD,2024-05-20,84.0,GFS
KORD,2024-05-21,88.8,GFS
KORD,2024-05-22,86.6,GFS
KORD,2024-05-23,79.8,GFS
KORD,2024-05-24,77.6,GFS
KORD,2024-05-25,76.1,GFS
KORD,2024-05-26,70.5,GFS
KORD,2024-05-27,73.5,GFS
KORD,2024-05-28,72.1,GFS
KORD,2024-05-29,67.9,GFS
KORD,2024-05-30,70.5,GFS
KORD,2024-05-31,79.8,GFS
KORD,2024-06-01,76.0,GFS
KORD,2024-06-02,76.2,GFS
KORD,2024-06-03,86.1,GFS
KORD,2024-06-04,84.5,GFS
KORD,2024-06-05,81.5,GFS
KORD,2024-06-06,76.6,GFS
KORD,2024-06-07,78.4,GFS
KORD,2024-06-08,77.0,GFS
KORD,2024-06-09,80.0,GFS
KORD,2024-06-10,69.9,GFS
KORD,2024-06-11,78.1,GFS
KORD,2024-06-12,90.8,GFS
KORD,2024-06-13,90.0,GFS
KORD,2024-06-14,86.7,GFS
KORD,2024-06-15,84.3,GFS
KORD,2024-06-16,94.2,GFS
KORD,2024-06-17,96.8,GFS
KORD,2024-06-18,93.7,GFS
KORD,2024-06-19,93.3,GFS
KORD,2024-06-20,85.6,GFS
KORD,2024-06-21,94.7,GFS
KORD,2024-06-22,92.3,GFS
KORD,2024-06-23,88.6,GFS
KORD,2024-06-24,86.3,GFS
KORD,2024-06-25,85.4,GFS
KORD,2024-06-26,86.1,GFS
KORD,2024-06-27,82.8,GFS
KORD,2024-06-28,73.6,GFS
KORD,2024-06-29,88.7,GFS
KORD,2024-06-30,84.8,GFS
KORD,2024-07-01,73.2,GFS
KORD,2024-07-02,84.4,GFS
KORD,2024-07-03,88.8,GFS
KORD,2024-07-04,85.7,GFS
KORD,2024-07-05,82.9,GFS
KORD,2024-07-06,80.7,GFS
KORD,2024-07-07,85.5,GFS
KORD,2024-07-08,85.0,GFS
KORD,2024-07-09,84.2,GFS
KORD,2024-07-10,81.1,GFS
KORD,2024-07-11,79.8,GFS
KORD,2024-07-12,85.2,GFS
KORD,2024-07-13,90.8,GFS
KORD,2024-07-14,85.4,GFS
KORD,2024-07-15,88.6,GFS
KORD,2024-07-16,85.0,GFS
KORD,2024-07-17,80.7,GFS
KORD,2024-07-18,75.6,GFS
KORD,2024-07-19,78.5,GFS
KORD,2024-07-20,79.6,GFS
KORD,2024-07-21,82.7,GFS
KORD,2024-07-22,82.8,GFS
KORD,2024-07-23,85.4,GFS
KORD,2024-07-24,75.5,GFS
KORD,2024-07-25,78.3,GFS
KORD,2024-07-26,80.2,GFS
KORD,2024-07-27,86.3,GFS
KORD,2024-07-28,81.8,GFS
KORD,2024-07-29,80.7,GFS
KORD,2024-07-30,88.6,GFS
KORD,2024-07-31,91.9,GFS
KORD,2024-08-01,89.9,GFS
KORD,2024-08-02,86.5,GFS
KORD,2024-08-03,90.0,GFS
KORD,2024-08-04,91.3,GFS
KORD,2024-08-05,88.8,GFS
KORD,2024-08-06,77.1,GFS
KORD,2024-08-07,77.7,GFS
KORD,2024-08-08,83.4,GFS
KORD,2024-08-09,79.3,GFS
KORD,2024-08-10,75.5,GFS
KORD,2024-08-11,79.8,GFS
KORD,2024-08-12,81.7,GFS
KORD,2024-08-13,84.0,GFS
KORD,2024-08-14,85.0,GFS
KORD,2024-08-15,80.7,GFS
KORD,2024-08-16,87.9,GFS
KORD,2024-08-17,85.5,GFS
KORD,2024-08-18,79.2,GFS
KORD,2024-08-19,76.2,GFS
KORD,2024-08-20,72.6,GFS
KORD,2024-08-21,74.9,GFS
KORD,2024-08-22,79.8,GFS
KORD,2024-08-23,82.7,GFS
KORD,2024-08-24,90.3,GFS
KORD,2024-08-25,93.0,GFS
KORD,2024-08-26,96.5,GFS
KORD,2024-08-27,97.1,GFS
KORD,2024-08-28,84.4,GFS
KORD,2024-08-29,84.9,GFS
KORD,2024-08-30,83.0,GFS
KORD,2024-08-31,83.8,GFS
KORD,2024-09-01,79.9,GFS
KORD,2024-09-02,74.9,GFS
KORD,2024-09-03,77.8,GFS
KORD,2024-09-04,84.4,GFS
KORD,2024-09-05,87.6,GFS
KORD,2024-09-06,82.1,GFS
KORD,2024-09-07,65.4,GFS
KORD,2024-09-08,73.1,GFS
KORD,2024-09-09,81.0,GFS
KORD,2024-09-10,82.1,GFS
KORD,2024-09-11,88.0,GFS
KORD,2024-09-12,87.5,GFS
KORD,2024-09-13,83.2,GFS
KORD,2024-09-14,85.7,GFS
KORD,2024-09-15,87.7,GFS
KORD,2024-09-16,88.9,GFS
KORD,2024-09-17,83.7,GFS
KORD,2024-09-18,86.4,GFS
KORD,2024-09-19,90.0,GFS
KORD,2024-09-20,89.7,GFS
KORD,2024-09-21,91.1,GFS
KORD,2024-09-22,83.0,GFS
KORD,2024-09-23,68.6,GFS
KORD,2024-09-24,66.4,GFS
KORD,2024-09-25,76.2,GFS
KORD,2024-09-26,75.9,GFS
KORD,2024-09-27,71.9,GFS
KORD,2024-09-28,70.8,GFS
KORD,2024-09-29,71.5,GFS
KORD,2024-09-30,76.8,GFS
KORD,2024-10-01,68.8,GFS
KORD,2024-10-02,70.8,GFS
KORD,2024-10-03,78.2,GFS
KORD,2024-10-04,70.9,GFS
KORD,2024-10-05,84.5,GFS
KORD,2024-10-06,80.4,GFS
KORD,2024-10-07,67.1,GFS
KORD,2024-10-08,73.5,GFS
KORD,2024-10-09,68.1,GFS
KORD,2024-10-10,71.0,GFS
KORD,2024-10-11,82.8,GFS
KORD,2024-10-12,74.9,GFS
KORD,2024-10-13,66.1,GFS
KORD,2024-10-14,56.3,GFS
KORD,2024-10-15,51.1,GFS
KORD,2024-10-16,56.6,GFS
KORD,2024-10-17,64.0,GFS
KORD,2024-10-18,68.2,GFS
KORD,2024-10-19,71.2,GFS
KORD,2024-10-20,77.8,GFS
KORD,2024-10-21,80.1,GFS
KORD,2024-10-22,73.1,GFS
KORD,2024-10-23,69.5,GFS
KORD,2024-10-24,63.8,GFS
KORD,2024-10-25,63.9,GFS
KORD,2024-10-26,57.5,GFS
KORD,2024-10-27,58.8,GFS
KORD,2024-10-28,66.2,GFS
KORD,2024-10-29,81.4,GFS
KORD,2024-10-30,79.4,GFS
KORD,2024-10-31,74.5,GFS
KORD,2024-11-01,52.8,GFS
KORD,2024-11-02,57.9,GFS
KORD,2024-11-03,60.4,GFS
KORD,2024-11-04,66.8,GFS
KORD,2024-11-05,65.5,GFS
KORD,2024-11-06,63.2,GFS
KORD,2024-11-07,59.0,GFS
KORD,2024-11-08,61.8,GFS
KORD,2024-11-09,55.1,GFS
KORD,2024-11-10,61.5,GFS
KORD,2024-11-11,57.6,GFS
KORD,2024-11-12,48.3,GFS
KORD,2024-11-13,51.0,GFS
KORD,2024-11-14,53.7,GFS
KORD,2024-11-15,53.0,GFS
KORD,2024-11-16,51.9,GFS
KORD,2024-11-17,59.4,GFS
KORD,2024-11-18,55.9,GFS
KORD,2024-11-19,61.5,GFS
KORD,2024-11-20,55.7,GFS
KORD,2024-11-21,37.8,GFS
KORD,2024-11-22,46.4,GFS
KORD,2024-11-23,44.5,GFS
KORD,2024-11-24,49.2,GFS
KORD,2024-11-25,51.2,GFS
KORD,2024-11-26,43.2,GFS
KORD,2024-11-27,44.0,GFS
KORD,2024-11-28,39.4,GFS
KORD,2024-11-29,26.7,GFS
KORD,2024-11-30,25.3,GFS
KORD,2024-12-01,26.1,GFS
KORD,2024-12-02,25.0,GFS
KORD,2024-12-03,30.9,GFS
KORD,2024-12-04,38.8,GFS
KORD,2024-12-05,35.5,GFS
KORD,2024-12-06,31.1,GFS
KORD,2024-12-07,48.7,GFS
KORD,2024-12-08,54.6,GFS
KORD,2024-12-09,52.2,GFS
KORD,2024-12-10,46.7,GFS
KORD,2024-12-11,31.8,GFS
KORD,2024-12-12,21.3,GFS
KORD,2024-12-13,26.4,GFS
KORD,2024-12-14,38.9,GFS
KORD,2024-12-15,44.6,GFS
KORD,2024-12-16,51.0,GFS
KORD,2024-12-17,40.3,GFS
KORD,2024-12-18,34.7,GFS
KORD,2024-12-19,32.7,GFS
KORD,2024-12-20,34.2,GFS
KORD,2024-12-21,28.1,GFS
KORD,2024-12-22,34.4,GFS
KORD,2024-12-23,39.8,GFS
KORD,2024-12-24,38.4,GFS
KORD,2024-12-25,38.8,GFS
KORD,2024-12-26,47.9,GFS
KORD,2024-12-27,48.5,GFS
KORD,2024-12-28,51.6,GFS
KORD,2024-12-29,45.8,GFS
KORD,2024-12-30,42.0,GFS
KORD,2024-12-31,40.6,GFS
KORD,2025-01-01,35.2,GFS
KORD,2025-01-02,31.4,GFS
KORD,2025-01-03,29.1,GFS
KORD,2025-01-04,24.3,GFS
KORD,2025-01-05,21.3,GFS
KORD,2025-01-06,29.4,GFS
KORD,2025-01-07,26.3,GFS
KORD,2025-01-08,26.4,GFS
KORD,2025-01-09,30.4,GFS
KORD,2025-01-10,29.1,GFS
KORD,2025-01-11,32.4,GFS
KORD,2025-01-12,33.9,GFS
KORD,2025-01-13,27.4,GFS
KORD,2025-01-14,16.4,GFS
KORD,2025-01-15,19.1,GFS
KORD,2025-01-16,38.5,GFS
KORD,2025-01-17,47.4,GFS
KORD,2025-01-18,40.9,GFS
KORD,2025-01-19,24.6,GFS
KORD,2025-01-20,10.8,GFS
KORD,2025-01-21,6.7,GFS
KORD,2025-01-22,23.1,GFS
KORD,2025-01-23,23.4,GFS
KORD,2025-01-24,20.4,GFS
KORD,2025-01-25,42.3,GFS
KORD,2025-01-26,34.2,GFS
KORD,2025-01-27,42.7,GFS
KORD,2025-01-28,47.5,GFS
KORD,2025-01-29,46.9,GFS
KORD,2025-01-30,51.0,GFS
KORD,2025-01-31,44.3,GFS
KORD,2025-02-01,34.0,GFS
KORD,2025-02-02,43.2,GFS
KORD,2025-02-03,42.4,GFS
KORD,2025-02-04,35.4,GFS
KORD,2025-02-05,29.6,GFS
KORD,2025-02-06,36.3,GFS
KORD,2025-02-07,33.1,GFS
KORD,2025-02-08,32.3,GFS
KORD,2025-02-09,31.5,GFS
KORD,2025-02-10,35.2,GFS
KORD,2025-02-11,28.0,GFS
KORD,2025-02-12,28.1,GFS
KORD,2025-02-13,25.9,GFS
KORD,2025-02-14,26.3,GFS
KORD,2025-02-15,33.5,GFS
KORD,2025-02-16,31.1,GFS
KORD,2025-02-17,19.8,GFS
KORD,2025-02-18,13.9,GFS
KORD,2025-02-19,16.6,GFS
KORD,2025-02-20,24.4,GFS
KORD,2025-02-21,28.4,GFS
KORD,2025-02-22,35.0,GFS
KORD,2025-02-23,44.1,GFS
KORD,2025-02-24,54.1,GFS
KORD,2025-02-25,54.4,GFS
KORD,2025-02-26,48.0,GFS
KORD,2025-02-27,47.6,GFS
KORD,2025-02-28,57.3,GFS
KORD,2025-03-01,49.4,GFS
KORD,2025-03-02,36.8,GFS
KORD,2025-03-03,47.6,GFS
KORD,2025-03-04,48.2,GFS
KORD,2025-03-05,49.5,GFS
KORD,2025-03-06,40.0,GFS
KORD,2025-03-07,38.6,GFS
KORD,2025-03-08,49.3,GFS
KORD,2025-03-09,58.4,GFS
KORD,2025-03-10,68.5,GFS
KORD,2025-03-11,63.1,GFS
KORD,2025-03-12,48.8,GFS
KORD,2025-03-13,58.6,GFS
KORD,2025-03-14,78.3,GFS
KORD,2025-03-15,73.4,GFS
KORD,2025-03-16,52.7,GFS
KORD,2025-03-17,53.1,GFS
KORD,2025-03-18,71.2,GFS
KORD,2025-03-19,65.6,GFS
KORD,2025-03-20,43.7,GFS
KORD,2025-03-21,60.2,GFS
KORD,2025-03-22,56.4,GFS
KORD,2025-03-23,49.2,GFS
KORD,2025-03-24,49.2,GFS
KORD,2025-03-25,51.2,GFS
KORD,2025-03-26,51.8,GFS
KORD,2025-03-27,55.2,GFS
KORD,2025-03-28,78.4,GFS
KORD,2025-03-29,75.5,GFS
KORD,2025-03-30,72.8,GFS
KORD,2025-03-31,53.7,GFS
KORD,2025-04-01,41.6,GFS
KORD,2025-04-02,66.6,GFS
KORD,2025-04-03,66.5,GFS
KORD,2025-04-04,48.3,GFS
KORD,2025-04-05,55.1,GFS
KORD,2025-04-06,51.9,GFS
KORD,2025-04-07,44.9,GFS
KORD,2025-04-08,44.1,GFS
KORD,2025-04-09,42.1,GFS
KORD,2025-04-10,42.2,GFS
KORD,2025-04-11,51.5,GFS
KORD,2025-04-12,61.4,GFS
KORD,2025-04-13,63.5,GFS
KORD,2025-04-14,64.2,GFS
KORD,2025-04-15,59.5,GFS
KORD,2025-04-16,53.5,GFS
KORD,2025-04-17,64.6,GFS
KORD,2025-04-18,76.2,GFS
KORD,2025-04-19,74.1,GFS
KORD,2025-04-20,57.7,GFS
KORD,2025-04-21,59.0,GFS
KORD,2025-04-22,72.7,GFS
KORD,2025-04-23,77.3,GFS
KORD,2025-04-24,74.6,GFS
KORD,2025-04-25,59.0,GFS
KORD,2025-04-26,53.3,GFS
KORD,2025-04-27,70.2,GFS
KORD,2025-04-28,84.0,GFS
KORD,2025-04-29,81.0,GFS
KORD,2025-04-30,64.9,GFS
KORD,2025-05-01,65.4,GFS
KORD,2025-05-02,60.0,GFS
KORD,2025-05-03,52.0,GFS
KORD,2025-05-04,58.2,GFS
KORD,2025-05-05,57.4,GFS
KORD,2025-05-06,76.6,GFS
KORD,2025-05-07,72.5,GFS
KORD,2025-05-08,56.8,GFS
KORD,2025-05-09,65.2,GFS
KORD,2025-05-10,72.6,GFS
KORD,2025-05-11,70.8,GFS
KORD,2025-05-12,76.8,GFS
KORD,2025-05-13,76.2,GFS
KORD,2025-05-14,78.1,GFS
KORD,2025-05-15,93.0,GFS
KORD,2025-05-16,88.0,GFS
KORD,2025-05-17,79.2,GFS
KORD,2025-05-18,68.1,GFS
KORD,2025-05-19,52.2,GFS
KORD,2025-05-20,54.4,GFS
KORD,2025-05-21,52.8,GFS
KORD,2025-05-22,54.6,GFS
KORD,2025-05-23,64.0,GFS
KORD,2025-05-24,64.2,GFS
KORD,2025-05-25,65.4,GFS
KORD,2025-05-26,65.6,GFS
KORD,2025-05-27,68.2,GFS
KORD,2025-05-28,61.6,GFS
KORD,2025-05-29,71.0,GFS
KORD,2025-05-30,74.3,GFS
KORD,2025-05-31,73.3,GFS
KORD,2025-06-01,67.8,GFS
KORD,2025-06-02,84.0,GFS
KORD,2025-06-03,86.2,GFS
KORD,2025-06-04,85.1,GFS
KORD,2025-06-05,72.2,GFS
KORD,2025-06-06,76.4,GFS
KORD,2025-06-07,76.9,GFS
KORD,2025-06-08,79.8,GFS
KORD,2025-06-09,70.7,GFS
KORD,2025-06-10,78.0,GFS
KORD,2025-06-11,91.4,GFS
KORD,2025-06-12,88.6,GFS
KORD,2025-06-13,69.9,GFS
KORD,2025-06-14,72.5,GFS
KORD,2025-06-15,80.3,GFS
KORD,2025-06-16,86.2,GFS
KORD,2025-06-17,92.4,GFS
KORD,2025-06-18,88.8,GFS
KORD,2025-06-19,82.3,GFS
KORD,2025-06-20,85.6,GFS
KORD,2025-06-21,94.3,GFS
KORD,2025-06-22,94.2,GFS
KORD,2025-06-23,95.1,GFS
KORD,2025-06-24,91.4,GFS
KORD,2025-06-25,85.0,GFS
KORD,2025-06-26,94.1,GFS
KORD,2025-06-27,91.4,GFS
KORD,2025-06-28,86.2,GFS
KORD,2025-06-29,93.4,GFS
KORD,2025-06-30,90.1,GFS
KORD,2025-07-01,87.5,GFS
KORD,2025-07-02,90.3,GFS
KORD,2025-07-03,91.9,GFS
KORD,2025-07-04,90.6,GFS
KORD,2025-07-05,93.9,GFS
KORD,2025-07-06,90.6,GFS
KORD,2025-07-07,81.1,GFS
KORD,2025-07-08,83.4,GFS
KORD,2025-07-09,82.0,GFS
KORD,2025-07-10,84.0,GFS
KORD,2025-07-11,90.3,GFS
KORD,2025-07-12,86.9,GFS
KORD,2025-07-13,82.6,GFS
KORD,2025-07-14,87.5,GFS
KORD,2025-07-15,90.5,GFS
KORD,2025-07-16,91.4,GFS
KORD,2025-07-17,76.7,GFS
KORD,2025-07-18,80.4,GFS
KORD,2025-07-19,81.8,GFS
KORD,2025-07-20,81.6,GFS
KORD,2025-07-21,83.3,GFS
KORD,2025-07-22,86.5,GFS
KORD,2025-07-23,94.1,GFS
KORD,2025-07-24,93.2,GFS
KORD,2025-07-25,83.4,GFS
KORD,2025-07-26,84.0,GFS
KORD,2025-07-27,88.3,GFS
KORD,2025-07-28,92.3,GFS
KORD,2025-07-29,93.6,GFS
KORD,2025-07-30,88.7,GFS
KORD,2025-07-31,77.1,GFS
KORD,2025-08-01,76.2,GFS
KORD,2025-08-02,79.3,GFS
KORD,2025-08-03,80.1,GFS
KORD,2025-08-04,80.4,GFS
KORD,2025-08-05,82.8,GFS
KORD,2025-08-06,87.0,GFS
KORD,2025-08-07,91.3,GFS
KORD,2025-08-08,92.1,GFS
KORD,2025-08-09,93.7,GFS
KORD,2025-08-10,89.1,GFS
KORD,2025-08-11,88.4,GFS
KORD,2025-08-12,85.4,GFS
KORD,2025-08-13,83.9,GFS
KORD,2025-08-14,82.8,GFS
KORD,2025-08-15,90.3,GFS
KORD,2025-08-16,93.5,GFS
KORD,2025-08-17,79.7,GFS
KORD,2025-08-18,86.9,GFS
KORD,2025-08-19,75.9,GFS
KORD,2025-08-20,74.8,GFS
KORD,2025-08-21,76.3,GFS
KORD,2025-08-22,80.7,GFS
KORD,2025-08-23,84.7,GFS
KORD,2025-08-24,75.3,GFS
KORD,2025-08-25,70.6,GFS
KORD,2025-08-26,75.1,GFS
KORD,2025-08-27,76.5,GFS
KORD,2025-08-28,75.3,GFS
KORD,2025-08-29,70.7,GFS
KORD,2025-08-30,73.5,GFS
KORD,2025-08-31,75.4,GFS
KORD,2025-09-01,77.8,GFS
KORD,2025-09-02,79.2,GFS
KORD,2025-09-03,74.1,GFS
KORD,2025-09-04,66.2,GFS
KORD,2025-09-05,66.4,GFS
KORD,2025-09-06,66.5,GFS
KORD,2025-09-07,67.4,GFS
KORD,2025-09-08,72.6,GFS
KORD,2025-09-09,76.7,GFS
KORD,2025-09-10,82.8,GFS
KORD,2025-09-11,77.6,GFS
KORD,2025-09-12,84.2,GFS
KORD,2025-09-13,78.9,GFS
KORD,2025-09-14,82.9,GFS
KORD,2025-09-15,82.3,GFS
KORD,2025-09-16,82.7,GFS
KORD,2025-09-17,83.0,GFS
KORD,2025-09-18,87.3,GFS
KORD,2025-09-19,88.6,GFS
KORD,2025-09-20,78.8,GFS
KORD,2025-09-21,81.6,GFS
KORD,2025-09-22,82.1,GFS
KORD,2025-09-23,78.8,GFS
KORD,2025-09-24,71.9,GFS
KORD,2025-09-25,74.9,GFS
KORD,2025-09-26,84.0,GFS
KORD,2025-09-27,87.3,GFS
KORD,2025-09-28,80.2,GFS
KORD,2025-09-29,89.4,GFS
KORD,2025-09-30,81.5,GFS
KORD,2025-10-01,75.3,GFS
KORD,2025-10-02,84.3,GFS
KORD,2025-10-03,88.5,GFS
KORD,2025-10-04,87.5,GFS
KORD,2025-10-05,84.1,GFS
KORD,2025-10-06,81.4,GFS
KORD,2025-10-07,71.6,GFS
KORD,2025-10-08,61.5,GFS
KORD,2025-10-09,63.7,GFS
KORD,2025-10-10,66.8,GFS
KORD,2025-10-11,64.6,GFS
KORD,2025-10-12,68.7,GFS
KORD,2025-10-13,71.1,GFS
KORD,2025-10-14,68.2,GFS
KORD,2025-10-15,61.3,GFS
KORD,2025-10-16,68.8,GFS
KORD,2025-10-17,74.4,GFS
KORD,2025-10-18,71.8,GFS
KORD,2025-10-19,69.3,GFS
KORD,2025-10-20,65.9,GFS
KORD,2025-10-21,61.6,GFS
KORD,2025-10-22,49.3,GFS
KORD,2025-10-23,53.0,GFS
KORD,2025-10-24,53.6,GFS
KORD,2025-10-25,54.0,GFS
KORD,2025-10-26,58.3,GFS
KORD,2025-10-27,56.4,GFS
KORD,2025-10-28,57.6,GFS
KORD,2025-10-29,58.0,GFS
KORD,2025-10-30,56.6,GFS
KORD,2025-10-31,52.7,GFS
KORD,2025-11-01,50.9,GFS
KORD,2025-11-02,52.9,GFS
KORD,2025-11-03,61.2,GFS
KORD,2025-11-04,62.7,GFS
KORD,2025-11-05,60.7,GFS
KORD,2025-11-06,58.9,GFS
KORD,2025-11-07,63.5,GFS
KORD,2025-11-08,56.5,GFS
KORD,2025-11-09,42.4,GFS
KORD,2025-11-10,34.0,GFS
KORD,2025-11-11,41.4,GFS
KORD,2025-11-12,54.8,GFS
KORD,2025-11-13,55.0,GFS
KORD,2025-11-14,67.5,GFS
KORD,2025-11-15,69.6,GFS
KORD,2025-11-16,63.5,GFS
KORD,2025-11-17,48.3,GFS
KORD,2025-11-18,44.2,GFS
KORD,2025-11-19,45.4,GFS
KORD,2025-11-20,46.8,GFS
KORD,2025-11-21,47.7,GFS
KORD,2025-11-22,48.1,GFS
KORD,2025-11-23,55.9,GFS
KORD,2025-11-24,51.0,GFS
KORD,2025-11-25,50.9,GFS
KORD,2025-11-26,50.6,GFS
KORD,2025-11-27,32.9,GFS
KORD,2025-11-28,31.5,GFS
KORD,2025-11-29,29.9,GFS
KORD,2025-11-30,32.4,GFS
KORD,2025-12-01,30.2,GFS
KORD,2025-12-02,26.5,GFS
KORD,2025-12-03,29.1,GFS
KORD,2025-12-04,29.3,GFS
KORD,2025-12-05,28.6,GFS
KORD,2025-12-06,32.3,GFS
KORD,2025-12-07,32.4,GFS
KORD,2025-12-08,26.1,GFS
KORD,2025-12-09,34.6,GFS
KORD,2025-12-10,38.7,GFS
KORD,2025-12-11,27.4,GFS
KORD,2025-12-12,31.2,GFS
KORD,2025-12-13,27.6,GFS
KORD,2025-12-14,9.7,GFS
KORD,2025-12-15,20.2,GFS
KORD,2025-12-16,38.1,GFS
KORD,2025-12-17,42.2,GFS
KORD,2025-12-18,50.1,GFS
KORD,2025-12-19,37.9,GFS
KORD,2025-12-20,40.9,GFS
KORD,2025-12-21,37.0,GFS
KORD,2025-12-22,45.3,GFS
KORD,2025-12-23,53.8,GFS
KORD,2025-12-24,46.8,GFS
KORD,2025-12-25,45.4,GFS
KORD,2025-12-26,46.8,GFS
KORD,2025-12-27,43.8,GFS
KORD,2025-12-28,55.1,GFS
KORD,2025-12-29,44.4,GFS
KORD,2025-12-30,20.9,GFS
KORD,2025-12-31,34.8,GFS
KORD,2026-01-01,33.7,GFS
KORD,2026-01-02,23.7,GFS
KORD,2026-01-03,27.1,GFS
KORD,2026-01-04,32.5,GFS
KORD,2026-01-05,44.0,GFS
KORD,2026-01-06,44.1,GFS
KORD,2026-01-07,42.2,GFS
KORD,2026-01-08,55.4,GFS
KORD,2026-01-09,58.7,GFS
KORD,2026-01-10,42.7,GFS
KORD,2026-01-11,33.0,GFS
KORD,2026-01-12,42.4,GFS
KORD,2026-01-13,51.5,GFS
KORD,2026-01-14,44.4,GFS
KORD,2026-01-15,24.5,GFS
KORD,2026-01-16,36.5,GFS
KORD,2026-01-17,33.2,GFS
KORD,2026-01-18,17.6,GFS
KORD,2026-01-19,18.3,GFS
KORD,2026-01-20,19.6,GFS
KORD,2026-01-21,30.3,GFS
KORD,2026-01-22,28.3,GFS
KORD,2026-01-23,18.4,GFS
KORD,2026-01-24,6.9,GFS
KORD,2026-01-25,14.7,GFS
KORD,2026-01-26,9.6,GFS
KORD,2026-01-27,14.1,GFS
KORD,2026-01-28,17.7,GFS
KORD,2026-01-29,17.8,GFS
KORD,2026-01-30,20.0,GFS
KORD,2026-01-31,25.8,GFS
KORD,2026-02-01,29.8,GFS
KORD,2026-02-02,28.4,GFS
KORD,2026-02-03,28.8,GFS
KORD,2026-02-04,28.3,GFS
KORD,2026-02-05,32.1,GFS
KORD,2026-02-06,38.0,GFS
KORD,2026-02-07,30.3,GFS
KORD,2026-02-08,31.3,GFS
KORD,2026-02-09,39.1,GFS
KORD,2026-02-10,48.8,GFS
KORD,2026-02-11,43.3,GFS
KORD,2026-02-12,39.1,GFS
KORD,2026-02-13,54.6,GFS
KORD,2026-02-14,52.4,GFS
KORD,2026-02-15,60.6,GFS
KORD,2026-02-16,66.0,GFS
KORD,2026-02-17,59.6,GFS
KORD,2026-02-18,63.4,GFS
KORD,2026-02-19,56.8,GFS
KORD,2026-02-20,43.3,GFS
KORD,2026-02-21,29.6,GFS
KORD,2026-02-22,27.2,GFS
KORD,2026-02-23,29.0,GFS
KORD,2026-02-24,36.6,GFS
KORD,2026-02-25,38.6,GFS
KORD,2024-02-03,41.2,ECMWF
KORD,2024-02-04,42.1,ECMWF
KORD,2024-02-05,39.6,ECMWF
KORD,2024-02-06,45.1,ECMWF
KORD,2024-02-07,46.5,ECMWF
KORD,2024-02-08,57.8,ECMWF
KORD,2024-02-09,54.5,ECMWF
KORD,2024-02-10,45.5,ECMWF
KORD,2024-02-11,38.5,ECMWF
KORD,2024-02-12,43.9,ECMWF
KORD,2024-02-13,38.8,ECMWF
KORD,2024-02-14,44.4,ECMWF
KORD,2024-02-15,41.4,ECMWF
KORD,2024-02-16,33.1,ECMWF
KORD,2024-02-17,30.1,ECMWF
KORD,2024-02-18,43.8,ECMWF
KORD,2024-02-19,49.3,ECMWF
KORD,2024-02-20,54.7,ECMWF
KORD,2024-02-21,61.1,ECMWF
KORD,2024-02-22,58.0,ECMWF
KORD,2024-02-23,48.8,ECMWF
