ticker,station,series,temp_low,result,settled_yes,last_price,volume,settlement_date,last_price_cents,expiration_value
KXHIGHNY-26FEB21-T50,KJFK,KXHIGHNY,50.0,no,0,0.01,5743.0,2026-02-22,0,46.00
KXHIGHNY-26FEB21-T43,KJFK,KXHIGHNY,43.0,no,0,0.01,13911.0,2026-02-22,0,46.00
KXHIGHNY-26FEB21-B49.5,KJFK,KXHIGHNY,49.5,no,0,0.01,20368.0,2026-02-22,0,46.00
KXHIGHNY-26FEB21-B47.5,KJFK,KXHIGHNY,47.5,no,0,0.01,60470.0,2026-02-22,0,46.00
KXHIGHNY-26FEB21-B45.5,KJFK,KXHIGHNY,45.5,yes,1,0.99,61057.0,2026-02-22,0,46.00
KXHIGHNY-26FEB21-B43.5,KJFK,KXHIGHNY,43.5,no,0,0.01,39284.0,2026-02-22,0,46.00
KXHIGHNY-26FEB20-T46,KJFK,KXHIGHNY,46.0,no,0,0.01,5515.0,2026-02-21,0,37.00
KXHIGHNY-26FEB20-T39,KJFK,KXHIGHNY,39.0,yes,1,0.99,117198.0,2026-02-21,0,37.00
KXHIGHNY-26FEB20-B45.5,KJFK,KXHIGHNY,45.5,no,0,0.01,3654.0,2026-02-21,0,37.00
KXHIGHNY-26FEB20-B43.5,KJFK,KXHIGHNY,43.5,no,0,0.01,24060.0,2026-02-21,0,37.00
KXHIGHNY-26FEB20-B41.5,KJFK,KXHIGHNY,41.5,no,0,0.07,104956.0,2026-02-21,0,37.00
KXHIGHNY-26FEB20-B39.5,KJFK,KXHIGHNY,39.5,no,0,0.01,80249.0,2026-02-21,0,37.00
KXHIGHNY-26FEB19-T47,KJFK,KXHIGHNY,47.0,no,0,0.01,4198.0,2026-02-20,0,42.00
KXHIGHNY-26FEB19-T40,KJFK,KXHIGHNY,40.0,no,0,0.01,36983.0,2026-02-20,0,42.00
KXHIGHNY-26FEB19-B46.5,KJFK,KXHIGHNY,46.5,no,0,0.01,9213.0,2026-02-20,0,42.00
KXHIGHNY-26FEB19-B44.5,KJFK,KXHIGHNY,44.5,no,0,0.01,22682.0,2026-02-20,0,42.00
KXHIGHNY-26FEB19-B42.5,KJFK,KXHIGHNY,42.5,yes,1,0.99,72322.0,2026-02-20,0,42.00
KXHIGHNY-26FEB19-B40.5,KJFK,KXHIGHNY,40.5,no,0,0.01,166146.0,2026-02-20,0,42.00
KXHIGHNY-26FEB18-T51,KJFK,KXHIGHNY,51.0,no,0,0.01,1515.0,2026-02-19,0,41.00
KXHIGHNY-26FEB18-T44,KJFK,KXHIGHNY,44.0,yes,1,0.99,74532.0,2026-02-19,0,41.00
KXHIGHNY-26FEB18-B50.5,KJFK,KXHIGHNY,50.5,no,0,0.01,1819.0,2026-02-19,0,41.00
KXHIGHNY-26FEB18-B48.5,KJFK,KXHIGHNY,48.5,no,0,0.01,9778.0,2026-02-19,0,41.00
KXHIGHNY-26FEB18-B46.5,KJFK,KXHIGHNY,46.5,no,0,0.01,28757.0,2026-02-19,0,41.00
KXHIGHNY-26FEB18-B44.5,KJFK,KXHIGHNY,44.5,no,0,0.01,40277.0,2026-02-19,0,41.00
KXHIGHNY-26FEB17-T51,KJFK,KXHIGHNY,51.0,no,0,0.01,19041.0,2026-02-18,0,47.00
KXHIGHNY-26FEB17-T44,KJFK,KXHIGHNY,44.0,no,0,0.01,55385.0,2026-02-18,0,47.00
KXHIGHNY-26FEB17-B50.5,KJFK,KXHIGHNY,50.5,no,0,0.01,34067.0,2026-02-18,0,47.00
KXHIGHNY-26FEB17-B48.5,KJFK,KXHIGHNY,48.5,no,0,0.01,86710.0,2026-02-18,0,47.00
KXHIGHNY-26FEB17-B46.5,KJFK,KXHIGHNY,46.5,yes,1,0.99,98241.0,2026-02-18,0,47.00
KXHIGHNY-26FEB17-B44.5,KJFK,KXHIGHNY,44.5,no,0,0.01,108460.0,2026-02-18,0,47.00
KXHIGHNY-26FEB16-T44,KJFK,KXHIGHNY,44.0,no,0,0.01,8450.0,2026-02-17,0,39.00
KXHIGHNY-26FEB16-T37,KJFK,KXHIGHNY,37.0,no,0,0.01,17603.0,2026-02-17,0,39.00
KXHIGHNY-26FEB16-B43.5,KJFK,KXHIGHNY,43.5,no,0,0.01,22423.0,2026-02-17,0,39.00
KXHIGHNY-26FEB16-B41.5,KJFK,KXHIGHNY,41.5,no,0,0.01,57190.0,2026-02-17,0,39.00
KXHIGHNY-26FEB16-B39.5,KJFK,KXHIGHNY,39.5,yes,1,0.99,66682.0,2026-02-17,0,39.00
KXHIGHNY-26FEB16-B37.5,KJFK,KXHIGHNY,37.5,no,0,0.01,108697.0,2026-02-17,0,39.00
KXHIGHNY-26FEB15-T43,KJFK,KXHIGHNY,43.0,no,0,0.01,72206.0,2026-02-16,0,40.00
KXHIGHNY-26FEB15-T36,KJFK,KXHIGHNY,36.0,no,0,0.01,7854.0,2026-02-16,0,40.00
KXHIGHNY-26FEB15-B42.5,KJFK,KXHIGHNY,42.5,no,0,0.01,58778.0,2026-02-16,0,40.00
KXHIGHNY-26FEB15-B40.5,KJFK,KXHIGHNY,40.5,yes,1,0.99,78436.0,2026-02-16,0,40.00
KXHIGHNY-26FEB15-B38.5,KJFK,KXHIGHNY,38.5,no,0,0.01,63377.0,2026-02-16,0,40.00
KXHIGHNY-26FEB15-B36.5,KJFK,KXHIGHNY,36.5,no,0,0.01,18268.0,2026-02-16,0,40.00
KXHIGHNY-26FEB14-T47,KJFK,KXHIGHNY,47.0,no,0,0.01,51137.0,2026-02-15,0,46.00
KXHIGHNY-26FEB14-T40,KJFK,KXHIGHNY,40.0,no,0,0.01,12190.0,2026-02-15,0,46.00
KXHIGHNY-26FEB14-B46.5,KJFK,KXHIGHNY,46.5,yes,1,0.99,67442.0,2026-02-15,0,46.00
KXHIGHNY-26FEB14-B44.5,KJFK,KXHIGHNY,44.5,no,0,0.01,106486.0,2026-02-15,0,46.00
KXHIGHNY-26FEB14-B42.5,KJFK,KXHIGHNY,42.5,no,0,0.01,44072.0,2026-02-15,0,46.00
KXHIGHNY-26FEB14-B40.5,KJFK,KXHIGHNY,40.5,no,0,0.01,21316.0,2026-02-15,0,46.00
KXHIGHNY-26FEB13-T42,KJFK,KXHIGHNY,42.0,no,0,0.01,19700.0,2026-02-14,0,38.00
KXHIGHNY-26FEB13-T35,KJFK,KXHIGHNY,35.0,no,0,0.01,32509.0,2026-02-14,0,38.00
KXHIGHNY-26FEB13-B41.5,KJFK,KXHIGHNY,41.5,no,0,0.01,31887.0,2026-02-14,0,38.00
KXHIGHNY-26FEB13-B39.5,KJFK,KXHIGHNY,39.5,no,0,0.01,119356.0,2026-02-14,0,38.00
KXHIGHNY-26FEB13-B37.5,KJFK,KXHIGHNY,37.5,yes,1,0.99,103091.0,2026-02-14,0,38.00
KXHIGHNY-26FEB13-B35.5,KJFK,KXHIGHNY,35.5,no,0,0.01,86956.0,2026-02-14,0,38.00
KXHIGHNY-26FEB12-T39,KJFK,KXHIGHNY,39.0,no,0,0.01,20490.0,2026-02-13,0,36.00
KXHIGHNY-26FEB12-T32,KJFK,KXHIGHNY,32.0,no,0,0.01,40649.0,2026-02-13,0,36.00
KXHIGHNY-26FEB12-B38.5,KJFK,KXHIGHNY,38.5,no,0,0.01,47562.0,2026-02-13,0,36.00
KXHIGHNY-26FEB12-B36.5,KJFK,KXHIGHNY,36.5,yes,1,0.99,86537.0,2026-02-13,0,36.00
KXHIGHNY-26FEB12-B34.5,KJFK,KXHIGHNY,34.5,no,0,0.01,160922.0,2026-02-13,0,36.00
KXHIGHNY-26FEB12-B32.5,KJFK,KXHIGHNY,32.5,no,0,0.01,123908.0,2026-02-13,0,36.00
KXHIGHNY-26FEB11-T43,KJFK,KXHIGHNY,43.0,no,0,0.01,48136.0,2026-02-12,0,41.00
KXHIGHNY-26FEB11-T36,KJFK,KXHIGHNY,36.0,no,0,0.01,18827.0,2026-02-12,0,41.00
KXHIGHNY-26FEB11-B42.5,KJFK,KXHIGHNY,42.5,no,0,0.01,68686.0,2026-02-12,0,41.00
KXHIGHNY-26FEB11-B40.5,KJFK,KXHIGHNY,40.5,yes,1,0.99,103555.0,2026-02-12,0,41.00
KXHIGHNY-26FEB11-B38.5,KJFK,KXHIGHNY,38.5,no,0,0.01,56865.0,2026-02-12,0,41.00
KXHIGHNY-26FEB11-B36.5,KJFK,KXHIGHNY,36.5,no,0,0.01,19096.0,2026-02-12,0,41.00
KXHIGHNY-26FEB10-T39,KJFK,KXHIGHNY,39.0,no,0,0.01,51994.0,2026-02-11,0,37.00
KXHIGHNY-26FEB10-T32,KJFK,KXHIGHNY,32.0,no,0,0.01,52636.0,2026-02-11,0,37.00
KXHIGHNY-26FEB10-B38.5,KJFK,KXHIGHNY,38.5,no,0,0.01,116341.0,2026-02-11,0,37.00
KXHIGHNY-26FEB10-B36.5,KJFK,KXHIGHNY,36.5,yes,1,0.99,124388.0,2026-02-11,0,37.00
KXHIGHNY-26FEB10-B34.5,KJFK,KXHIGHNY,34.5,no,0,0.01,221860.0,2026-02-11,0,37.00
KXHIGHNY-26FEB10-B32.5,KJFK,KXHIGHNY,32.5,no,0,0.01,204525.0,2026-02-11,0,37.00
KXHIGHNY-26FEB09-T35,KJFK,KXHIGHNY,35.0,no,0,0.01,13998.0,2026-02-10,0,31.00
KXHIGHNY-26FEB09-T28,KJFK,KXHIGHNY,28.0,no,0,0.01,66972.0,2026-02-10,0,31.00
KXHIGHNY-26FEB09-B34.5,KJFK,KXHIGHNY,34.5,no,0,0.01,27368.0,2026-02-10,0,31.00
KXHIGHNY-26FEB09-B32.5,KJFK,KXHIGHNY,32.5,no,0,0.01,90705.0,2026-02-10,0,31.00
KXHIGHNY-26FEB09-B30.5,KJFK,KXHIGHNY,30.5,yes,1,0.99,95481.0,2026-02-10,0,31.00
KXHIGHNY-26FEB09-B28.5,KJFK,KXHIGHNY,28.5,no,0,0.01,216319.0,2026-02-10,0,31.00
KXHIGHNY-26FEB08-T24,KJFK,KXHIGHNY,24.0,no,0,0.01,12548.0,2026-02-09,0,18.00
KXHIGHNY-26FEB08-T17,KJFK,KXHIGHNY,17.0,no,0,0.01,134031.0,2026-02-09,0,18.00
KXHIGHNY-26FEB08-B23.5,KJFK,KXHIGHNY,23.5,no,0,0.01,6839.0,2026-02-09,0,18.00
KXHIGHNY-26FEB08-B21.5,KJFK,KXHIGHNY,21.5,no,0,0.01,19940.0,2026-02-09,0,18.00
KXHIGHNY-26FEB08-B19.5,KJFK,KXHIGHNY,19.5,no,0,0.01,41158.0,2026-02-09,0,18.00
KXHIGHNY-26FEB08-B17.5,KJFK,KXHIGHNY,17.5,yes,1,0.99,43409.0,2026-02-09,0,18.00
KXHIGHNY-26FEB07-T31,KJFK,KXHIGHNY,31.0,no,0,0.01,28885.0,2026-02-08,0,27.00
KXHIGHNY-26FEB07-T24,KJFK,KXHIGHNY,24.0,no,0,0.01,1123369.0,2026-02-08,0,27.00
KXHIGHNY-26FEB07-B30.5,KJFK,KXHIGHNY,30.5,no,0,0.01,47216.0,2026-02-08,0,27.00
KXHIGHNY-26FEB07-B28.5,KJFK,KXHIGHNY,28.5,no,0,0.01,51013.0,2026-02-08,0,27.00
KXHIGHNY-26FEB07-B26.5,KJFK,KXHIGHNY,26.5,yes,1,0.99,139459.0,2026-02-08,0,27.00
KXHIGHNY-26FEB07-B24.5,KJFK,KXHIGHNY,24.5,no,0,0.01,185438.0,2026-02-08,0,27.00
KXHIGHNY-26FEB06-T33,KJFK,KXHIGHNY,33.0,no,0,0.01,51140.0,2026-02-07,0,33.00
KXHIGHNY-26FEB06-T26,KJFK,KXHIGHNY,26.0,no,0,0.01,41572.0,2026-02-07,0,33.00
KXHIGHNY-26FEB06-B32.5,KJFK,KXHIGHNY,32.5,yes,1,0.99,67801.0,2026-02-07,0,33.00
KXHIGHNY-26FEB06-B30.5,KJFK,KXHIGHNY,30.5,no,0,0.01,214813.0,2026-02-07,0,33.00
KXHIGHNY-26FEB06-B28.5,KJFK,KXHIGHNY,28.5,no,0,0.01,69629.0,2026-02-07,0,33.00
KXHIGHNY-26FEB06-B26.5,KJFK,KXHIGHNY,26.5,no,0,0.01,18341.0,2026-02-07,0,33.00
KXHIGHNY-26FEB05-T36,KJFK,KXHIGHNY,36.0,no,0,0.01,6028.0,2026-02-06,0,32.00
KXHIGHNY-26FEB05-T29,KJFK,KXHIGHNY,29.0,no,0,0.01,37690.0,2026-02-06,0,32.00
KXHIGHNY-26FEB05-B35.5,KJFK,KXHIGHNY,35.5,no,0,0.01,15625.0,2026-02-06,0,32.00
KXHIGHNY-26FEB05-B33.5,KJFK,KXHIGHNY,33.5,no,0,0.01,78103.0,2026-02-06,0,32.00
KXHIGHNY-26FEB05-B31.5,KJFK,KXHIGHNY,31.5,yes,1,0.99,92595.0,2026-02-06,0,32.00
KXHIGHNY-26FEB05-B29.5,KJFK,KXHIGHNY,29.5,no,0,0.01,113256.0,2026-02-06,0,32.00
KXHIGHNY-26FEB04-T37,KJFK,KXHIGHNY,37.0,no,0,0.01,8697.0,2026-02-05,0,33.00
KXHIGHNY-26FEB04-T30,KJFK,KXHIGHNY,30.0,no,0,0.01,39750.0,2026-02-05,0,33.00
KXHIGHNY-26FEB04-B36.5,KJFK,KXHIGHNY,36.5,no,0,0.01,13115.0,2026-02-05,0,33.00
KXHIGHNY-26FEB04-B34.5,KJFK,KXHIGHNY,34.5,no,0,0.01,41036.0,2026-02-05,0,33.00
KXHIGHNY-26FEB04-B32.5,KJFK,KXHIGHNY,32.5,yes,1,0.99,48731.0,2026-02-05,0,33.00
KXHIGHNY-26FEB04-B30.5,KJFK,KXHIGHNY,30.5,no,0,0.01,121544.0,2026-02-05,0,33.00
KXHIGHNY-26FEB03-T37,KJFK,KXHIGHNY,37.0,no,0,0.01,36755.0,2026-02-04,0,33.00
KXHIGHNY-26FEB03-T30,KJFK,KXHIGHNY,30.0,no,0,0.01,29082.0,2026-02-04,0,33.00
KXHIGHNY-26FEB03-B36.5,KJFK,KXHIGHNY,36.5,no,0,0.01,50095.0,2026-02-04,0,33.00
KXHIGHNY-26FEB03-B34.5,KJFK,KXHIGHNY,34.5,no,0,0.06,67808.0,2026-02-04,0,33.00
KXHIGHNY-26FEB03-B32.5,KJFK,KXHIGHNY,32.5,yes,1,0.95,124238.0,2026-02-04,0,33.00
KXHIGHNY-26FEB03-B30.5,KJFK,KXHIGHNY,30.5,no,0,0.01,53269.0,2026-02-04,0,33.00
KXHIGHNY-26FEB02-T36,KJFK,KXHIGHNY,36.0,no,0,0.01,53409.0,2026-02-03,0,35.00
KXHIGHNY-26FEB02-T29,KJFK,KXHIGHNY,29.0,no,0,0.01,31374.0,2026-02-03,0,35.00
KXHIGHNY-26FEB02-B35.5,KJFK,KXHIGHNY,35.5,yes,1,0.99,53098.0,2026-02-03,0,35.00
KXHIGHNY-26FEB02-B33.5,KJFK,KXHIGHNY,33.5,no,0,0.01,116391.0,2026-02-03,0,35.00
KXHIGHNY-26FEB02-B31.5,KJFK,KXHIGHNY,31.5,no,0,0.01,136792.0,2026-02-03,0,35.00
KXHIGHNY-26FEB02-B29.5,KJFK,KXHIGHNY,29.5,no,0,0.01,38242.0,2026-02-03,0,35.00
KXHIGHNY-26FEB01-T29,KJFK,KXHIGHNY,29.0,no,0,0.01,6560.0,2026-02-02,0,24.00
KXHIGHNY-26FEB01-T22,KJFK,KXHIGHNY,22.0,no,0,0.01,38419.0,2026-02-02,0,24.00
KXHIGHNY-26FEB01-B28.5,KJFK,KXHIGHNY,28.5,no,0,0.01,6801.0,2026-02-02,0,24.00
KXHIGHNY-26FEB01-B26.5,KJFK,KXHIGHNY,26.5,no,0,0.01,34721.0,2026-02-02,0,24.00
KXHIGHNY-26FEB01-B24.5,KJFK,KXHIGHNY,24.5,yes,1,0.99,73417.0,2026-02-02,0,24.00
KXHIGHNY-26FEB01-B22.5,KJFK,KXHIGHNY,22.5,no,0,0.01,69677.0,2026-02-02,0,24.00
KXHIGHNY-26JAN31-T26,KJFK,KXHIGHNY,26.0,no,0,0.01,6927.0,2026-02-01,0,24.00
KXHIGHNY-26JAN31-T19,KJFK,KXHIGHNY,19.0,no,0,0.01,37776.0,2026-02-01,0,24.00
KXHIGHNY-26JAN31-B25.5,KJFK,KXHIGHNY,25.5,no,0,0.01,38233.0,2026-02-01,0,24.00
KXHIGHNY-26JAN31-B23.5,KJFK,KXHIGHNY,23.5,yes,1,0.99,74297.0,2026-02-01,0,24.00
KXHIGHNY-26JAN31-B21.5,KJFK,KXHIGHNY,21.5,no,0,0.01,152606.0,2026-02-01,0,24.00
KXHIGHNY-26JAN31-B19.5,KJFK,KXHIGHNY,19.5,no,0,0.01,38350.0,2026-02-01,0,24.00
KXHIGHNY-26JAN30-T22,KJFK,KXHIGHNY,22.0,no,0,0.01,8596.0,2026-01-31,0,18.00
KXHIGHNY-26JAN30-T15,KJFK,KXHIGHNY,15.0,no,0,0.01,42036.0,2026-01-31,0,18.00
KXHIGHNY-26JAN30-B21.5,KJFK,KXHIGHNY,21.5,no,0,0.01,21792.0,2026-01-31,0,18.00
KXHIGHNY-26JAN30-B19.5,KJFK,KXHIGHNY,19.5,no,0,0.01,101849.0,2026-01-31,0,18.00
KXHIGHNY-26JAN30-B17.5,KJFK,KXHIGHNY,17.5,yes,1,0.99,71814.0,2026-01-31,0,18.00
KXHIGHNY-26JAN30-B15.5,KJFK,KXHIGHNY,15.5,no,0,0.01,62680.0,2026-01-31,0,18.00
KXHIGHNY-26JAN29-T26,KJFK,KXHIGHNY,26.0,no,0,0.01,6905.0,2026-01-30,0,23.00
KXHIGHNY-26JAN29-T19,KJFK,KXHIGHNY,19.0,no,0,0.01,9584.0,2026-01-30,0,23.00
KXHIGHNY-26JAN29-B25.5,KJFK,KXHIGHNY,25.5,no,0,0.01,19785.0,2026-01-30,0,23.00
KXHIGHNY-26JAN29-B23.5,KJFK,KXHIGHNY,23.5,yes,1,0.99,70474.0,2026-01-30,0,23.00
KXHIGHNY-26JAN29-B21.5,KJFK,KXHIGHNY,21.5,no,0,0.01,92012.0,2026-01-30,0,23.00
KXHIGHNY-26JAN29-B19.5,KJFK,KXHIGHNY,19.5,no,0,0.01,20927.0,2026-01-30,0,23.00
KXHIGHNY-26JAN28-T26,KJFK,KXHIGHNY,26.0,no,0,0.01,11430.0,2026-01-29,0,23.00
KXHIGHNY-26JAN28-T19,KJFK,KXHIGHNY,19.0,no,0,0.01,7178.0,2026-01-29,0,23.00
KXHIGHNY-26JAN28-B25.5,KJFK,KXHIGHNY,25.5,no,0,0.01,30585.0,2026-01-29,0,23.00
KXHIGHNY-26JAN28-B23.5,KJFK,KXHIGHNY,23.5,yes,1,0.99,39250.0,2026-01-29,0,23.00
KXHIGHNY-26JAN28-B21.5,KJFK,KXHIGHNY,21.5,no,0,0.01,42205.0,2026-01-29,0,23.00
KXHIGHNY-26JAN28-B19.5,KJFK,KXHIGHNY,19.5,no,0,0.01,9462.0,2026-01-29,0,23.00
KXHIGHNY-26JAN27-T23,KJFK,KXHIGHNY,23.0,no,0,0.01,47481.0,2026-01-28,0,22.00
KXHIGHNY-26JAN27-T16,KJFK,KXHIGHNY,16.0,no,0,0.01,14249.0,2026-01-28,0,22.00
KXHIGHNY-26JAN27-B22.5,KJFK,KXHIGHNY,22.5,yes,1,0.99,46609.0,2026-01-28,0,22.00
KXHIGHNY-26JAN27-B20.5,KJFK,KXHIGHNY,20.5,no,0,0.01,65952.0,2026-01-28,0,22.00
KXHIGHNY-26JAN27-B18.5,KJFK,KXHIGHNY,18.5,no,0,0.01,32051.0,2026-01-28,0,22.00
KXHIGHNY-26JAN27-B16.5,KJFK,KXHIGHNY,16.5,no,0,0.01,17222.0,2026-01-28,0,22.00
KXHIGHNY-26JAN26-T34,KJFK,KXHIGHNY,34.0,no,0,0.01,4198.0,2026-01-27,0,27.00
KXHIGHNY-26JAN26-T27,KJFK,KXHIGHNY,27.0,no,0,0.01,59673.0,2026-01-27,0,27.00
KXHIGHNY-26JAN26-B33.5,KJFK,KXHIGHNY,33.5,no,0,0.01,5080.0,2026-01-27,0,27.00
KXHIGHNY-26JAN26-B31.5,KJFK,KXHIGHNY,31.5,no,0,0.01,7471.0,2026-01-27,0,27.00
KXHIGHNY-26JAN26-B29.5,KJFK,KXHIGHNY,29.5,no,0,0.01,27728.0,2026-01-27,0,27.00
KXHIGHNY-26JAN26-B27.5,KJFK,KXHIGHNY,27.5,yes,1,0.99,41125.0,2026-01-27,0,27.00
KXHIGHNY-26JAN25-T30,KJFK,KXHIGHNY,30.0,no,0,0.01,33146.0,2026-01-26,0,22.00
KXHIGHNY-26JAN25-T23,KJFK,KXHIGHNY,23.0,yes,1,0.99,109553.0,2026-01-26,0,22.00
KXHIGHNY-26JAN25-B29.5,KJFK,KXHIGHNY,29.5,no,0,0.01,29638.0,2026-01-26,0,22.00
KXHIGHNY-26JAN25-B27.5,KJFK,KXHIGHNY,27.5,no,0,0.01,59170.0,2026-01-26,0,22.00
KXHIGHNY-26JAN25-B25.5,KJFK,KXHIGHNY,25.5,no,0,0.01,52550.0,2026-01-26,0,22.00
KXHIGHNY-26JAN25-B23.5,KJFK,KXHIGHNY,23.5,no,0,0.01,47757.0,2026-01-26,0,22.00
KXHIGHNY-26JAN24-T23,KJFK,KXHIGHNY,23.0,no,0,0.01,7600.0,2026-01-25,0,17.00
KXHIGHNY-26JAN24-T16,KJFK,KXHIGHNY,16.0,no,0,0.01,20134.0,2026-01-25,0,17.00
KXHIGHNY-26JAN24-B22.5,KJFK,KXHIGHNY,22.5,no,0,0.01,10451.0,2026-01-25,0,17.00
KXHIGHNY-26JAN24-B20.5,KJFK,KXHIGHNY,20.5,no,0,0.01,26410.0,2026-01-25,0,17.00
KXHIGHNY-26JAN24-B18.5,KJFK,KXHIGHNY,18.5,no,0,0.01,56952.0,2026-01-25,0,17.00
KXHIGHNY-26JAN24-B16.5,KJFK,KXHIGHNY,16.5,yes,1,0.99,49967.0,2026-01-25,0,17.00
KXHIGHNY-26JAN23-T39,KJFK,KXHIGHNY,39.0,no,0,0.01,35039.0,2026-01-24,0,38.00
KXHIGHNY-26JAN23-T32,KJFK,KXHIGHNY,32.0,no,0,0.01,59947.0,2026-01-24,0,38.00
KXHIGHNY-26JAN23-B38.5,KJFK,KXHIGHNY,38.5,yes,1,0.99,67029.0,2026-01-24,0,38.00
KXHIGHNY-26JAN23-B36.5,KJFK,KXHIGHNY,36.5,no,0,0.01,298413.0,2026-01-24,0,38.00
KXHIGHNY-26JAN23-B34.5,KJFK,KXHIGHNY,34.5,no,0,0.01,97129.0,2026-01-24,0,38.00
KXHIGHNY-26JAN23-B32.5,KJFK,KXHIGHNY,32.5,no,0,0.01,38353.0,2026-01-24,0,38.00
KXHIGHNY-26JAN22-T47,KJFK,KXHIGHNY,47.0,no,0,0.01,99049.0,2026-01-23,0,47.00
KXHIGHNY-26JAN22-T40,KJFK,KXHIGHNY,40.0,no,0,0.01,49507.0,2026-01-23,0,47.00
KXHIGHNY-26JAN22-B46.5,KJFK,KXHIGHNY,46.5,yes,1,0.99,81107.0,2026-01-23,0,47.00
KXHIGHNY-26JAN22-B44.5,KJFK,KXHIGHNY,44.5,no,0,0.01,107356.0,2026-01-23,0,47.00
KXHIGHNY-26JAN22-B42.5,KJFK,KXHIGHNY,42.5,no,0,0.01,46149.0,2026-01-23,0,47.00
KXHIGHNY-26JAN22-B40.5,KJFK,KXHIGHNY,40.5,no,0,0.01,22463.0,2026-01-23,0,47.00
KXHIGHNY-26JAN21-T40,KJFK,KXHIGHNY,40.0,no,0,0.01,30759.0,2026-01-22,0,40.00
KXHIGHNY-26JAN21-T33,KJFK,KXHIGHNY,33.0,no,0,0.01,41117.0,2026-01-22,0,40.00
KXHIGHNY-26JAN21-B39.5,KJFK,KXHIGHNY,39.5,yes,1,0.99,49113.0,2026-01-22,0,40.00
KXHIGHNY-26JAN21-B37.5,KJFK,KXHIGHNY,37.5,no,0,0.01,98606.0,2026-01-22,0,40.00
KXHIGHNY-26JAN21-B35.5,KJFK,KXHIGHNY,35.5,no,0,0.01,143558.0,2026-01-22,0,40.00
KXHIGHNY-26JAN21-B33.5,KJFK,KXHIGHNY,33.5,no,0,0.01,139153.0,2026-01-22,0,40.00
KXHIGHNY-26JAN20-T29,KJFK,KXHIGHNY,29.0,no,0,0.01,236128.0,2026-01-21,0,26.00
KXHIGHNY-26JAN20-T22,KJFK,KXHIGHNY,22.0,no,0,0.01,159409.0,2026-01-21,0,26.00
KXHIGHNY-26JAN20-B28.5,KJFK,KXHIGHNY,28.5,no,0,0.01,37961.0,2026-01-21,0,26.00
KXHIGHNY-26JAN20-B26.5,KJFK,KXHIGHNY,26.5,yes,1,0.99,126873.0,2026-01-21,0,26.00
KXHIGHNY-26JAN20-B24.5,KJFK,KXHIGHNY,24.5,no,0,0.01,224438.0,2026-01-21,0,26.00
KXHIGHNY-26JAN20-B22.5,KJFK,KXHIGHNY,22.5,no,0,0.01,362052.0,2026-01-21,0,26.00
KXHIGHNY-26JAN19-T35,KJFK,KXHIGHNY,35.0,no,0,0.01,10657.0,2026-01-20,0,32.00
KXHIGHNY-26JAN19-T28,KJFK,KXHIGHNY,28.0,no,0,0.01,17489.0,2026-01-20,0,32.00
KXHIGHNY-26JAN19-B34.5,KJFK,KXHIGHNY,34.5,no,0,0.01,36316.0,2026-01-20,0,32.00
KXHIGHNY-26JAN19-B32.5,KJFK,KXHIGHNY,32.5,yes,1,0.99,43448.0,2026-01-20,0,32.00
KXHIGHNY-26JAN19-B30.5,KJFK,KXHIGHNY,30.5,no,0,0.01,93917.0,2026-01-20,0,32.00
KXHIGHNY-26JAN19-B28.5,KJFK,KXHIGHNY,28.5,no,0,0.01,26353.0,2026-01-20,0,32.00
KXHIGHNY-26JAN18-T40,KJFK,KXHIGHNY,40.0,no,0,0.01,11859.0,2026-01-19,0,36.00
KXHIGHNY-26JAN18-T33,KJFK,KXHIGHNY,33.0,no,0,0.01,70587.0,2026-01-19,0,36.00
KXHIGHNY-26JAN18-B39.5,KJFK,KXHIGHNY,39.5,no,0,0.01,14133.0,2026-01-19,0,36.00
KXHIGHNY-26JAN18-B37.5,KJFK,KXHIGHNY,37.5,no,0,0.01,26252.0,2026-01-19,0,36.00
KXHIGHNY-26JAN18-B35.5,KJFK,KXHIGHNY,35.5,yes,1,0.99,47749.0,2026-01-19,0,36.00
KXHIGHNY-26JAN18-B33.5,KJFK,KXHIGHNY,33.5,no,0,0.01,508585.0,2026-01-19,0,36.00
KXHIGHNY-26JAN17-T43,KJFK,KXHIGHNY,43.0,no,0,0.01,11943.0,2026-01-18,0,39.00
KXHIGHNY-26JAN17-T36,KJFK,KXHIGHNY,36.0,no,0,0.01,58633.0,2026-01-18,0,39.00
KXHIGHNY-26JAN17-B42.5,KJFK,KXHIGHNY,42.5,no,0,0.01,18651.0,2026-01-18,0,39.00
KXHIGHNY-26JAN17-B40.5,KJFK,KXHIGHNY,40.5,no,0,0.01,26919.0,2026-01-18,0,39.00
KXHIGHNY-26JAN17-B38.5,KJFK,KXHIGHNY,38.5,yes,1,0.99,45903.0,2026-01-18,0,39.00
KXHIGHNY-26JAN17-B36.5,KJFK,KXHIGHNY,36.5,no,0,0.01,55019.0,2026-01-18,0,39.00
KXHIGHNY-26JAN16-T40,KJFK,KXHIGHNY,40.0,no,0,0.01,18022.0,2026-01-17,0,34.00
KXHIGHNY-26JAN16-T33,KJFK,KXHIGHNY,33.0,no,0,0.01,202043.0,2026-01-17,0,34.00
KXHIGHNY-26JAN16-B39.5,KJFK,KXHIGHNY,39.5,no,0,0.01,13597.0,2026-01-17,0,34.00
